protocol,method,instance,seed,feasible,rep_violation,pair_violation,violation,evaluations,seconds,blocks_json
equal_evaluations,SA,"(7,14,6,3,2)",2,1,0,0,0,7661,0.8725134170000501,"[[0, 1, 5], [0, 1, 6], [0, 2, 5], [0, 2, 6], [0, 3, 4], [0, 3, 4], [1, 2, 4], [1, 2, 4], [1, 3, 5], [1, 3, 6], [2, 3, 5], [2, 3, 6], [4, 5, 6], [4, 5, 6]]"
equal_evaluations,QIMA,"(7,14,6,3,2)",3,1,0,0,0,8762,5.585952405999933,"[[0, 1, 3], [0, 1, 4], [0, 2, 4], [0, 2, 6], [0, 3, 5], [0, 5, 6], [1, 2, 5], [1, 2, 6], [1, 3, 6], [1, 4, 5], [2, 3, 4], [2, 3, 5], [3, 4, 6], [4, 5, 6]]"
equal_evaluations,GA,"(7,14,6,3,2)",3,1,0,0,0,400,0.13572709600009603,"[[0, 1, 3], [0, 1, 5], [0, 2, 3], [0, 2, 6], [0, 4, 5], [0, 4, 6], [1, 2, 4], [1, 2, 6], [1, 3, 4], [1, 5, 6], [2, 3, 5], [2, 4, 5], [3, 4, 6], [3, 5, 6]]"
equal_evaluations,SA,"(7,14,6,3,2)",3,1,0,0,0,8858,1.0043231920000153,"[[0, 1, 4], [0, 1, 5], [0, 2, 3], [0, 2, 4], [0, 3, 6], [0, 5, 6], [1, 2, 3], [1, 2, 5], [1, 3, 6], [1, 4, 6], [2, 4, 6], [2, 5, 6], [3, 4, 5], [3, 4, 5]]"
equal_evaluations,QIMA,"(7,14,6,3,2)",4,1,0,0,0,6363,4.081474503999971,"[[0, 1, 3], [0, 1, 4], [0, 2, 5], [0, 2, 6], [0, 3, 5], [0, 4, 6], [1, 2, 5], [1, 2, 6], [1, 3, 6], [1, 4, 5], [2, 3, 4], [2, 3, 4], [3, 5, 6], [4, 5, 6]]"
equal_evaluations,GA,"(7,14,6,3,2)",4,1,0,0,0,1480,0.45322861800002556,"[[0, 1, 3], [0, 1, 6], [0, 2, 3], [0, 2, 6], [0, 4, 5], [0, 4, 5], [1, 2, 4], [1, 2, 5], [1, 3, 4], [1, 5, 6], [2, 3, 5], [2, 4, 6], [3, 4, 6], [3, 5, 6]]"
equal_evaluations,SA,"(7,14,6,3,2)",4,0,0,4,4,12000,1.3308685380000043,"[[0, 1, 2], [0, 1, 2], [0, 3, 5], [0, 3, 6], [0, 4, 5], [0, 4, 6], [1, 2, 4], [1, 3, 5], [1, 4, 6], [1, 5, 6], [2, 3, 4], [2, 3, 6], [2, 5, 6], [3, 4, 5]]"
equal_evaluations,QIMA,"(7,14,6,3,2)",5,1,0,0,0,4343,2.790568035999968,"[[0, 1, 2], [0, 1, 6], [0, 2, 3], [0, 3, 5], [0, 4, 5], [0, 4, 6], [1, 2, 5], [1, 3, 4], [1, 3, 6], [1, 4, 5], [2, 3, 4], [2, 4, 6], [2, 5, 6], [3, 5, 6]]"
equal_evaluations,GA,"(7,14,6,3,2)",5,1,0,0,0,3320,1.041202214000009,"[[0, 1, 3], [0, 1, 4], [0, 2, 5], [0, 2, 5], [0, 3, 6], [0, 4, 6], [1, 2, 3], [1, 2, 6], [1, 4, 5], [1, 5, 6], [2, 3, 4], [2, 4, 6], [3, 4, 5], [3, 5, 6]]"
equal_evaluations,SA,"(7,14,6,3,2)",5,1,0,0,0,9506,1.0765545719999636,"[[0, 1, 2], [0, 1, 3], [0, 2, 5], [0, 3, 6], [0, 4, 5], [0, 4, 6], [1, 2, 6], [1, 3, 5], [1, 4, 5], [1, 4, 6], [2, 3, 4], [2, 3, 4], [2, 5, 6], [3, 5, 6]]"
equal_evaluations,QIMA,"(7,14,6,3,2)",6,1,0,0,0,10213,6.454561978000015,"[[0, 1, 2], [0, 1, 3], [0, 2, 6], [0, 3, 6], [0, 4, 5], [0, 4, 5], [1, 2, 5], [1, 3, 4], [1, 4, 6], [1, 5, 6], [2, 3, 4], [2, 3, 5], [2, 4, 6], [3, 5, 6]]"
equal_evaluations,GA,"(7,14,6,3,2)",6,1,0,0,0,80,0.034365577000016856,"[[0, 1, 2], [0, 1, 5], [0, 2, 4], [0, 3, 4], [0, 3, 6], [0, 5, 6], [1, 2, 6], [1, 3, 4], [1, 3, 5], [1, 4, 6], [2, 3, 5], [2, 3, 6], [2, 4, 5], [4, 5, 6]]"
equal_evaluations,SA,"(7,14,6,3,2)",6,1,0,0,0,9125,1.1316909449999457,"[[0, 1, 5], [0, 1, 6], [0, 2, 5], [0, 2, 6], [0, 3, 4], [0, 3, 4], [1, 2, 3], [1, 2, 4], [1, 3, 6], [1, 4, 5], [2, 3, 5], [2, 4, 6], [3, 5, 6], [4, 5, 6]]"
equal_evaluations,QIMA,"(7,14,6,3,2)",7,1,0,0,0,4086,2.895749495000018,"[[0, 1, 5], [0, 1, 5], [0, 2, 3], [0, 2, 4], [0, 3, 6], [0, 4, 6], [1, 2, 6], [1, 2, 6], [1, 3, 4], [1, 3, 4], [2, 3, 5], [2, 4, 5], [3, 5, 6], [4, 5, 6]]"
equal_evaluations,GA,"(7,14,6,3,2)",7,1,0,0,0,560,0.17885098600004312,"[[0, 1, 3], [0, 1, 6], [0, 2, 5], [0, 2, 6], [0, 3, 4], [0, 4, 5], [1, 2, 4], [1, 2, 5], [1, 3, 5], [1, 4, 6], [2, 3, 4], [2, 3, 6], [3, 5, 6], [4, 5, 6]]"
equal_evaluations,SA,"(7,14,6,3,2)",7,0,0,4,4,12000,1.4491526570000133,"[[0, 1, 3], [0, 1, 5], [0, 2, 4], [0, 2, 5], [0, 3, 6], [0, 4, 6], [1, 2, 3], [1, 2, 4], [1, 3, 5], [1, 4, 6], [2, 3, 6], [2, 5, 6], [3, 4, 5], [4, 5, 6]]"
equal_evaluations,QIMA,"(7,14,6,3,2)",8,0,0,4,4,12000,7.599543564000101,"[[0, 1, 4], [0, 1, 6], [0, 2, 3], [0, 2, 5], [0, 2, 6], [0, 3, 4], [1, 2, 3], [1, 2, 5], [1, 3, 6], [1, 4, 5], [2, 4, 6], [3, 4, 5], [3, 5, 6], [4, 5, 6]]"
equal_evaluations,GA,"(7,14,6,3,2)",8,1,0,0,0,4840,1.4851201909999645,"[[0, 1, 2], [0, 1, 6], [0, 2, 5], [0, 3, 4], [0, 3, 5], [0, 4, 6], [1, 2, 3], [1, 3, 4], [1, 4, 5], [1, 5, 6], [2, 3, 6], [2, 4, 5], [2, 4, 6], [3, 5, 6]]"
equal_evaluations,SA,"(7,14,6,3,2)",8,1,0,0,0,10216,1.135722466000061,"[[0, 1, 2], [0, 1, 6], [0, 2, 4], [0, 3, 4], [0, 3, 5], [0, 5, 6], [1, 2, 3], [1, 3, 5], [1, 4, 5], [1, 4, 6], [2, 3, 6], [2, 4, 5], [2, 5, 6], [3, 4, 6]]"
equal_evaluations,QIMA,"(7,14,6,3,2)",9,1,0,0,0,9194,6.604655502000014,"[[0, 1, 3], [0, 1, 4], [0, 2, 5], [0, 2, 6], [0, 3, 5], [0, 4, 6], [1, 2, 4], [1, 2, 5], [1, 3, 6], [1, 5, 6], [2, 3, 4], [2, 3, 6], [3, 4, 5], [4, 5, 6]]"
equal_evaluations,GA,"(7,14,6,3,2)",9,1,0,0,0,520,0.1705275110000457,"[[0, 1, 2], [0, 1, 4], [0, 2, 5], [0, 3, 4], [0, 3, 6], [0, 5, 6], [1, 2, 3], [1, 3, 5], [1, 4, 6], [1, 5, 6], [2, 3, 6], [2, 4, 5], [2, 4, 6], [3, 4, 5]]"
equal_evaluations,SA,"(7,14,6,3,2)",9,1,0,0,0,3671,0.41487004999999044,"[[0, 1, 2], [0, 1, 6], [0, 2, 3], [0, 3, 4], [0, 4, 5], [0, 5, 6], [1, 2, 4], [1, 3, 5], [1, 3, 6], [1, 4, 5], [2, 3, 5], [2, 4, 6], [2, 5, 6], [3, 4, 6]]"
